X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,Y
0.4109071643189237,0.2267341008918077,8.25286258164747,0.2003391061182784,-9.603282518340125,-17.919693640262533,-0.6477492371647092,3.526492577429828,1.0868519257952869,-0.3697371930576467,0.43015995425717,3.2204551782009934,4.640068854078255,1.0835065237960393,-1.1293310282715252,-22.17367592076839,-2.9735056423467783,-201.7894652771757,1.3237418857667815,0.6083683476291932,0
-0.3693315291729936,-0.2308309574433973,-11.237274242798724,0.2984221646518986,-0.6802213432888339,121.42659873320068,-0.0041471338303357,-4.93585902996344,0.565756176932972,-0.8364494107654034,0.408027838913612,1.3734774703862969,-17.88509258201525,-1.1269168385416697,0.8959888804975125,-10.171663568750809,-0.958724393814718,-12.84779569042934,-0.6633304385045805,-0.4271486963854267,1
0.500827970652856,0.0256292213044094,-0.0951804401847181,-0.4892765837131514,-1.4962435398793703,-41.32940760223674,-0.6745791715209793,1.457204133918525,1.4037920758359486,1.826165407738444,-0.2986669436551432,4.565092263520159,10.80067875411297,1.4770206165998925,2.072143296172157,-4.988694476295776,-2.1972116577060508,-110.9479486453644,4.980362910848453,0.0376776741593622,1
0.311477576635555,0.0366056656164629,3.8959147971385057,1.874123987994888,-5.438033051999791,58.376698609650525,0.8328719697852205,0.045325544688958,-1.1916430667706812,-3.389589705929044,-3.0206092900132315,-1.2585377846548145,-8.613367426514971,-2.8620145370594967,1.365394781003043,-2.7229744818188,1.999344393830096,72.59284368578135,-3.711872326052845,-0.3089320659348664,0
-0.0674878405152568,-0.0023724945838641,13.612776665727193,-1.2816683758727672,0.225249796227975,93.87250836131928,-0.942693853679092,2.834041275375479,0.8711036218235736,3.7736385396723335,4.593344749825999,-1.582442281768197,12.508560198178554,2.4506960515040266,0.9769838048031796,36.35801052343978,-1.2786225816674726,-226.9974924001381,2.645803893883985,-0.7201269997336566,1
-0.3709959715209379,-0.025891638984024,-4.852930730780137,0.0661301901885403,-20.25527882892733,100.9797302356883,-0.4707339147611423,1.9409726631779685,1.4515023871733244,-0.8219410510899183,-2.013629486044754,1.4110846024577577,-10.515864048278146,1.1992889820668482,0.7063703918939976,-10.771174170251994,-0.1629060268548955,-100.03884937130076,-0.5962095544629537,1.1988579835102988,0
0.8898649069738024,0.1335538575470832,-16.350605274353576,1.6650619180949224,-9.340099468603544,11.23124346022687,0.8990937104737302,-4.365070714072198,-2.354649915651963,-3.90399554696804,-1.8610304685177723,-5.826315702881703,-6.771847435080545,-1.5473168253670655,-0.2068593396726283,-0.4841120294278761,3.0156336894296656,45.31431375311882,-1.5615549645605316,-0.244231288929925,1
0.0477969321957144,-0.1056376332910039,11.171311420487562,-1.1981635412661895,20.144254131629,-165.12381888958373,0.5836632085741355,-5.64576486238132,-0.2324756635618393,0.6470453738180606,5.518374336621941,-5.4090519595423645,9.644248860522708,-2.752737620596521,0.5025370187401768,21.90267203986108,1.638402776834707,241.84827432817752,0.8906102685118398,1.7139909885399305,1
-0.5201219879330039,0.1690339690623965,6.549646847332621,-0.1599509762668697,-15.535974644311247,36.93963733938892,0.2431377438223623,3.783898470194248,1.5103504522704048,0.1891473971013329,-5.541761856399456,0.1776825218393167,-0.961448995523834,-0.5608088091899617,0.2984799164683516,27.514793236147227,4.670771090385374,203.93691585124927,0.6385355607833761,-1.0331067429387053,1
-0.1624930855770744,-0.1317938052821504,2.3707853133655195,-0.0796450830363095,9.143269720050194,50.69810941789271,-0.1636802797462219,0.7227010505189478,-0.6948894709048209,-1.2181643016773074,4.078665076807183,0.3728338144409602,12.06899502742792,0.2990537736215404,-2.156667051308966,-42.26843262908733,-3.992992190955886,-103.42690059369755,1.6394796968412242,-0.9611707837869748,0
-0.2846510199265416,-0.0514475926369034,-8.059212555069292,1.980472820646219,-53.69627589167823,71.8464704723144,-0.1947243542977236,0.1919629077418966,2.7109392215845904,-4.810818908447493,-3.003377576552962,-3.632987870545565,5.994985632828794,-2.5247402187822137,-0.0082619510447506,22.763198226323023,3.4255925821298114,-206.5261446562236,0.550187561328935,0.2651309623429091,0
